horizon_snapshots,horizon_ticks,feature,raw_beta,raw_t,raw_p,raw_r2,residual_beta_after_ret5_strategy,residual_t_after_ret5_strategy,residual_p_after_ret5_strategy,residual_r2_after_ret5_strategy,same_sign_all_3_days,min_abs_day_t,day_betas,day_t
2,200,ret_5,-0.485229560029445,-72.55054461539792,0.0,0.2409679946199773,-0.05097098712693378,-7.649643696430584,2.0153695173838348e-14,0.1104513213195113,True,41.13054073598582,"-0.480635,-0.487207,-0.487982","-42.603,-41.989,-41.131"
2,200,ret_10,-0.4684237240261267,-68.02388175288507,0.0,0.23257838414734633,-0.07227409032582416,-11.960840877686122,5.69819556605679e-33,0.11336806097069985,True,37.92654552631747,"-0.469744,-0.471552,-0.464017","-40.007,-40.008,-37.927"
2,200,ret_20,-0.4431519265619089,-66.77769393702981,0.0,0.21929972244175877,-0.05770492098923201,-9.972937768876966,2.002173587894833e-23,0.11192432354389337,True,37.67125441497806,"-0.446415,-0.441405,-0.441596","-39.606,-38.399,-37.671"
2,200,ret_50,-0.37632131846688266,-58.70728703238546,0.0,0.18216505987210696,-0.014325552151816617,-2.669103956700481,0.007605390677169913,0.10853598983160506,True,33.492056212812635,"-0.371164,-0.384823,-0.37354","-33.744,-34.564,-33.492"
2,200,ret_100,-0.31330504640181667,-54.52121588728809,0.0,0.15576989491779203,0.005947187491747252,1.2576779674536822,0.20850824349678654,0.10819371170627123,True,30.707904055786933,"-0.307955,-0.329672,-0.303895","-31.246,-32.806,-30.708"
2,200,vol_10,0.00552584609399711,0.4423404434314008,0.658242868963597,3.398223548112256e-06,0.019381296874806733,1.484100425140905,0.13778228046133278,0.10848373134017353,False,0.6294356316005554,"-0.0135576,0.0141321,0.0165218","-0.629,0.651,0.764"
2,200,vol_20,0.01133773509067635,0.7051085370916382,0.480742694147413,7.51263534159996e-06,0.027929813638005167,1.5515733565388212,0.12076434236200427,0.10849558965663142,True,0.09325818646667021,"0.00261476,0.0206409,0.0105965","0.093,0.749,0.379"
2,200,vol_50,0.012150056948214244,0.513348295925974,0.6077077061406302,3.491103658381789e-06,0.01749217780792397,0.6280643435177998,0.5299617900739343,0.1084362528104682,False,0.007251528763561763,"-0.000309492,0.0218885,0.0137653","-0.007,0.553,0.335"
2,200,vol_100,0.019754843388356265,0.6217103713824829,0.534132330674095,4.710217075820644e-06,0.03338805308806552,0.8755684115336022,0.3812647042225812,0.10857274791506288,False,0.18218571438931513,"-0.0105872,0.0406513,0.0266613","-0.182,0.765,0.490"
2,200,vol_ratio_20_100,0.026045610196389266,0.6497896553981719,0.515828101884354,6.086408755545669e-06,0.0583378135418947,1.272107929722106,0.20333477410998657,0.10859989213582866,True,0.22575996988120836,"0.0273729,0.0344222,0.0157035","0.381,0.513,0.226"
2,200,vol_ratio_10_50,0.009735748961375065,0.3187120918629813,0.7499448444928682,1.690516065466774e-06,0.04501629713568373,1.3809416756095159,0.167296894487172,0.10848213539618079,False,0.4050412355225225,"-0.0333696,0.0212997,0.0404356","-0.618,0.405,0.776"
2,200,rolling_z_30,-2.274937786238392,-101.92540075946725,0.0,0.38407862814437577,-0.8286072985167126,-21.326875350517216,6.393886244904206e-101,0.12582965380983813,True,58.30152706129737,"-2.2715,-2.28816,-2.26552","-58.302,-59.962,-58.381"
2,200,rolling_z_60,-2.185055506829451,-101.19905650827297,0.0,0.3720766811371755,-0.5664768250572887,-14.25245212224967,4.328125219674311e-46,0.11642960262774038,True,57.450459195373796,"-2.20129,-2.19205,-2.16238","-59.792,-58.171,-57.450"
2,200,rolling_z_120,-2.003415637095253,-88.86717507808294,0.0,0.33227311476140753,-0.19090356794300609,-5.505976543735098,3.671274136088948e-08,0.10961473753087358,True,49.6033600281703,"-2.00416,-2.0442,-1.96362","-51.709,-52.826,-49.603"
2,200,rolling_z_240,-1.7382228024485011,-73.11000955904171,0.0,0.27159613917889214,0.007703466074408045,0.2907278475598866,0.7712594718196072,0.10834031759527485,True,40.078308222620485,"-1.76521,-1.75467,-1.69755","-42.678,-44.329,-40.078"
2,200,depth_slope_5,-0.11697101716192687,-1.9496925706427277,0.05121277235256512,5.0982310187186464e-05,0.6030915963822704,3.600001599346942,0.00031821522303374046,0.11045328956472023,True,0.7601303610882866,"-0.207554,-0.0659627,-0.0574792","-2.157,-0.843,-0.760"
2,200,micro_slope_5,-0.02895639483558041,-2.6524460025980714,0.00799109084408425,0.00034426743512172564,-0.09140389441747432,-9.551204683066302,1.2819679173518739e-21,0.11305862487842822,True,0.007782489864850984,"-0.032147,-0.000145728,-0.0521526","-1.631,-0.008,-2.851"
2,200,depth_slope_10,-0.08575855323031274,-1.4041701276716934,0.16026819494968525,5.167399450645149e-05,0.6647591181974506,6.458236431028259,1.0593015683016299e-10,0.1124222626895347,False,0.09718404387577444,"-0.156683,0.00785404,-0.0912343","-1.222,0.097,-1.065"
2,200,micro_slope_10,-0.024993629319487703,-2.448798517513695,0.014333360154908888,0.0002938644520492639,-0.06368868784645282,-7.032985814951791,2.021599265932981e-12,0.11009918403720631,True,1.2422032183168954,"-0.0223358,-0.0233003,-0.0289382","-1.242,-1.311,-1.674"
2,200,depth_slope_25,-0.010021897910406023,-0.4855825259468091,0.627263188144497,2.7978959766805644e-06,0.3102020317974076,11.545353204951189,7.792071897541363e-31,0.1126945686681392,True,0.19580294043101482,"-0.0120387,-0.00748741,-0.0104992","-0.350,-0.196,-0.300"
2,200,micro_slope_25,-0.026953440194179105,-3.227893419011862,0.0012470542819649486,0.00045619781704986373,-0.01815805438795487,-2.383116888696101,0.017166742524042142,0.10699527981101342,True,1.412703098087732,"-0.0203795,-0.0310609,-0.0293859","-1.413,-2.161,-2.018"
2,200,depth_slope_50,-0.0017278369072240686,-0.15795231867233153,0.8744943711358949,2.9456943184680284e-07,0.13616070714562942,10.119899171676268,4.508798569734127e-24,0.11113395257977488,False,0.04723401759057541,"-0.000881268,0.00134328,-0.00517984","-0.047,0.065,-0.288"
2,200,micro_slope_50,-0.01999457162312104,-2.9861275521777664,0.0028253476919452357,0.00034953272351267994,0.022516898797472533,3.585056476616128,0.0003370052696078736,0.1111595601426768,True,1.5464229381900323,"-0.0178798,-0.0224225,-0.0199979","-1.546,-1.862,-1.778"
2,200,depth_slope_100,-0.0024019561311651063,-0.39061160428924085,0.6960843468141333,1.8403395485311336e-06,0.04922535037948324,6.522196196096099,6.928530158798592e-11,0.10931067517579474,False,0.029070597876929994,"-0.00473373,0.000327941,-0.0025379","-0.447,0.029,-0.249"
2,200,micro_slope_100,-0.014286325998930123,-2.6911985031172687,0.0071195818481045265,0.00026900244950534,0.04403625690135364,8.632158914187693,6.020465962996306e-18,0.10963222592859578,True,1.0804384710533803,"-0.00969411,-0.0133018,-0.0196187","-1.080,-1.378,-2.179"
2,200,time_frac,-0.0010913809894986292,-0.024123824154779927,0.9807538399231464,7.090711906521108e-09,-0.031670226880081045,-0.5749396304584425,0.5653321262225831,0.10838502094346614,False,0.08947706844957175,"-0.00700234,-0.0120458,0.0157568","-0.089,-0.157,0.196"
2,200,trade_vwap_minus_mid,0.00906299757708973,0.8982658405604605,0.3690438392814067,1.5915279652056746e-05,0.008885250204134502,0.9027024692281723,0.3666838256038819,0.10840195302554079,True,0.13827033543100103,"0.00257638,0.0133006,0.0113104","0.138,0.844,0.630"
2,200,trade_qty_5,0.0002839959403886075,0.04579235599947798,0.9634757514499243,3.818075944295174e-08,0.004628063438319346,0.7565757565762011,0.44930407027200503,0.10839188668546496,False,0.32097900473004504,"0.00365293,0.00537909,-0.00869833","0.321,0.564,-0.763"
2,200,trade_vwap_sig_5,-0.024660628595438907,-1.1725638485198753,0.24097075382602273,2.340456607574648e-05,-0.0026948899328916587,-0.1217218384118199,0.9031193172897227,0.1083759314135806,False,0.014528968538547014,"-0.0194051,-0.0544426,0.000528597","-0.514,-1.547,0.015"
2,200,trade_qty_10,-0.0009647911520825795,-0.2503806815171542,0.8022929678389717,8.705168068612323e-07,-0.003018672716734435,-0.7086286643206267,0.478554943502422,0.10838924503149683,False,0.014536939931181667,"0.00219514,-8.94143e-05,-0.00504163","0.308,-0.015,-0.740"
2,200,trade_vwap_sig_10,-0.002553768977980678,-0.09483351292307414,0.9244470673564358,1.2665658821742198e-07,-0.013347431438999408,-0.4241698720988316,0.671441931174636,0.10838106333367903,False,0.02187609584321767,"-0.00107359,-0.0278135,0.0210326","-0.022,-0.594,0.474"
2,200,trade_qty_25,0.0008124229765082441,0.3536524052480972,0.723599395371756,1.5859267245010855e-06,-0.0010435116668076265,-0.3857944352510694,0.699648916897758,0.10837967816359295,False,0.13687808694373943,"0.00179458,0.00118305,-0.000563821","0.413,0.333,-0.137"
2,200,trade_vwap_sig_25,-0.00019043956487071068,-0.00470053331137432,0.9962495308544309,2.810519594831362e-10,0.0027019115789982465,0.05550913136958208,0.9557328553871807,0.1083755663151994,False,0.141015504073931,"0.0151924,0.00948192,-0.0238606","0.208,0.141,-0.337"
2,200,trade_qty_50,0.0003349778408312303,0.21527576088907305,0.8295523265985897,5.631840228614848e-07,-0.0001418362011946136,-0.07741863231124615,0.9382905188253328,0.10837563742239087,False,0.06109829397571121,"0.00022431,0.000848696,-0.000169774","0.077,0.346,-0.061"
2,200,trade_vwap_sig_50,-0.01019944922625446,-0.1799442796952399,0.8571963123652798,3.940316347650352e-07,0.042590547159491746,0.6129855454495865,0.539885897333076,0.10838649697067038,False,0.3118157763866921,"-0.0378089,-0.0291449,0.0332885","-0.364,-0.312,0.339"
2,200,trade_qty_100,0.00022612937504472077,0.19921582892122486,0.8420939178961396,5.021964586404692e-07,0.0007423810390197049,0.5585867629185893,0.5764437760315184,0.10838413301542338,False,0.17806095998574087,"-0.000494988,0.000718591,0.000384444","-0.248,0.401,0.178"
2,200,trade_vwap_sig_100,0.027364367479170607,0.34367884014922445,0.7310878260328104,1.431023737730186e-06,0.22362794452201962,2.319881682256124,0.020347278756198902,0.10852827725369785,False,0.19190376152297414,"0.0284365,-0.0333222,0.083021","0.192,-0.246,0.625"
5,500,source_day,0.00303577765501918,0.11715700459738969,0.9067356375743519,4.2901870478395665e-07,0.008733789833054971,0.37873660643985513,0.7048834669005732,0.10908123315452056,False,,,
5,500,spread,-0.0424350983025091,-3.997212144462849,6.409285746030305e-05,0.0013098945310120458,-0.033534330652146796,-4.125337328252473,3.7019176342869424e-05,0.10989261196827604,True,1.9150532454279805,"-0.0371307,-0.0350265,-0.0544508","-2.013,-1.915,-2.960"
5,500,microprice,-0.013802497213988817,-3.4289463100783597,0.0006059293799492778,0.0004931682753095412,-0.004031413022178641,-1.0043520864154543,0.31520893592652,0.10911760145052085,True,1.6751519232171268,"-0.0206295,-0.0164303,-0.0111459","-2.948,-1.789,-1.675"
5,500,top_imbalance,4.741919878272096,62.504795086642844,0.0,0.134977064012477,3.641790596174458,30.19822344483149,2.4992756646407307e-200,0.13922724254425511,True,34.050152912846265,"4.53052,4.86878,4.82782","34.050,37.545,36.866"
5,500,depth_vwap,-0.16935087531147258,-36.11474066024944,1.3314216962865455e-285,0.07284361204817236,0.011716923517639906,3.410875869937051,0.0006475456407379964,0.10952721665809662,True,19.227761129525167,"-0.183238,-0.219033,-0.152085","-22.881,-22.938,-19.228"
5,500,depth_vwap_trend,-0.006077648729151594,-1.2361565022134713,0.21640039574172842,5.061077982349005e-05,-0.0014864720629786765,-0.34173060205412575,0.7325536399572399,0.10908041121002565,True,0.6616584261625662,"-0.00626808,-0.0121039,-0.00527375","-0.712,-1.059,-0.662"
5,500,depth_vwap_live_trend,-0.010127504128932638,-2.0581192554410865,0.03957868704136924,0.00013987986050478796,-0.02210181612375813,-5.083297048872055,3.709388957940455e-07,0.11012305475414852,True,1.157667090796505,"-0.0109963,-0.0171832,-0.00919054","-1.240,-1.522,-1.158"
5,500,day_mid_mean,0.002204746826474315,0.1537799494082483,0.8777832438206694,7.360146523360811e-07,0.006419779960175949,0.5039984262570096,0.6142624828814272,0.109085465380928,False,0.05737713389629013,"-3.96699e-07,2.10661e-07","-0.108,0.057"
5,500,day_mid_std,-0.00351697372381619,-0.0855062139775836,0.9318589555264286,2.2359503060176422e-07,-0.010739864929425285,-0.29180302299322775,0.7704372337730907,0.10907892926375473,False,,,
5,500,rolling_mid_mean,-0.012720205693750472,-2.6050973023720596,0.009184817188747722,0.0002237926084502906,-0.015916651710495517,-3.676908783392513,0.00023607740986800337,0.10962827331153868,True,1.3855038277524956,"-0.0135468,-0.0230086,-0.0108806","-1.546,-2.036,-1.386"
5,500,rolling_mid_std,0.008775631658150027,0.17098629576320395,0.8642345413033544,9.347305462981126e-07,0.021066636667094088,0.4546992744014105,0.6493256029635361,0.10908409034221744,False,0.16997670461055436,"-0.0147854,0.026087,0.016734","-0.170,0.291,0.184"
5,500,micro_minus_mid,0.5310374952586934,53.07860407079505,0.0,0.09889260395567123,0.25411100728104136,16.31335963494079,7.930813338265521e-60,0.11871188899937568,True,29.21885880367846,"0.51348,0.553859,0.525981","29.219,31.949,30.863"
5,500,depth_minus_mid,0.10478667520000912,16.11666744292732,1.948367408319413e-58,0.007252309289311087,0.08976380893604925,14.897915137042608,3.4002480914762604e-50,0.11687358282014992,True,8.080763125411288,"0.0897685,0.119279,0.105494","8.081,10.787,9.097"
5,500,depth_trend_minus_mid,0.5897651685638793,71.98350536869094,0.0,0.28635021402341365,0.002487780542649623,0.23506878854750754,0.8141553431207958,0.10907797571761657,True,39.49919308321278,"0.586305,0.616803,0.568513","40.849,45.568,39.499"
5,500,all_depth_imbalance,3.97932817911612,56.40032309928195,0.0,0.16094150273332408,-0.2643037452720171,-4.043452917247739,5.266973680620694e-05,0.10963874322714984,True,31.595161488546943,"4.0865,3.89629,3.95156","34.206,31.904,31.595"
5,500,lvl2_imbalance,0.2734253206382345,7.792737624534467,6.5572694228389395e-15,0.003070680228807521,-0.1165261198551068,-3.9039547622965034,9.463347699085458e-05,0.11455920824112209,True,2.7374034606295585,"0.359377,0.164092,0.296169","5.875,2.737,4.849"
5,500,lvl3_imbalance,-3.6328958520722474,-46.22333976984157,0.0,0.5775589261498785,-2.9463980774139986,-9.957949654302496,2.3281448238882196e-23,0.6424229798465941,False,25.9008970521056,"-3.51735,-3.6892","-25.901,-27.722"
5,500,bid_pressure,1.02312945353284,27.008043138239245,1.18901528642489e-160,0.08778619233029372,0.5321353056912068,16.761364065707134,4.6776790116028524e-63,0.12437913382882371,True,14.965571510852346,"0.904461,1.08272,1.09978","15.379,14.966,16.958"
5,500,log_top_pressure,2.307391079751334,62.02727126023349,0.0,0.13297462489790968,1.7241232663015782,29.75952070665043,1.305916728064459e-194,0.13829876812458863,True,33.59169307246667,"2.19821,2.37733,2.34751","33.592,37.267,36.838"
5,500,inv_liquidity_pressure,24.692860806832204,57.06201090764476,0.0,0.12849497766284512,17.159873468862006,30.454385607065362,1.0479918943289341e-203,0.14074524330776184,True,31.4766770835781,"23.1373,25.0144,26.0343","31.477,33.523,34.139"
5,500,pressure_combo,2.592829892312051,59.394320974697884,0.0,0.13218322198065013,1.8811268645208647,30.332900401053163,4.223470561250552e-202,0.1398944878473778,True,32.51763837759509,"2.44148,2.65494,2.68795","32.518,35.245,35.423"
5,500,extreme_imbalance,8.56573090707949,55.754284939598044,0.0,0.11849751377859397,5.502146813695584,26.990475954319237,1.9118575593200127e-160,0.13385534776090124,True,30.295770842995232,"8.02358,8.82543,8.86698","30.296,33.245,33.355"
5,500,ask_weakness,22.52391712110198,35.006615860506294,1.784405201165706e-268,0.051462372646764454,10.919603498802873,18.974213253897627,2.7865167404130356e-80,0.1211876644671599,True,17.901372400781675,"21.3037,22.6265,23.8593","21.400,21.768,17.901"
5,500,bid_weakness,-19.89520381601285,-33.59148521796391,2.2336346770982444e-247,0.042257669143406784,-8.154740919547333,-14.48087474259646,1.6004731640556991e-47,0.11615348928020386,True,18.66595671859536,"-18.8469,-20.9569,-19.9126","-18.666,-19.962,-19.674"
5,500,bid_strength,0.11991675189311606,32.21853124658043,9.710707710851438e-228,0.03537148036960058,0.03122876949578652,8.133250746387631,4.179289082348719e-16,0.11132772393636026,True,17.78778573775329,"0.114905,0.125741,0.119101","17.788,18.708,19.348"
5,500,ask_strength,-0.1359248630368732,-33.94226632190888,1.5862986264459518e-252,0.04446806990290786,-0.046152795935888495,-11.90085955262365,1.1713440106339075e-32,0.11396153841292234,True,18.785149365597945,"-0.131911,-0.138133,-0.137769","-18.785,-20.594,-19.529"
5,500,bid_ladder_gap,-0.6611591009613164,-39.60838125362671,0.0,0.06466489762794025,-0.40054346502013805,-22.874749520353504,8.290090558368395e-116,0.13025607749134493,True,21.471726394802165,"-0.684841,-0.631113,-0.669158","-22.785,-21.472,-24.824"
5,500,ask_ladder_gap,0.6357539831578168,47.09647365600637,0.0,0.08232213109923103,0.4356087147040614,30.46712075755696,7.107293291988187e-204,0.13876922256857382,True,25.466425731640115,"0.638842,0.618952,0.648599","25.466,27.806,28.411"
5,500,book_gap_asym,0.22779025982065967,25.81318585292384,6.30633540666312e-147,0.0235786478998935,0.29102429603394797,33.58054668434744,3.226303438065475e-247,0.14735678743957048,True,12.848024917471902,"0.203947,0.239225,0.239267","12.848,15.984,15.928"
5,500,bid_wall_ratio,0.05029218858415391,23.64522157811687,1.3217830591457359e-123,0.018712917282584174,0.008026067514759323,3.8688593637744413,0.00010934568610243111,0.10957926353001768,True,12.357588609141231,"0.0461558,0.0561339,0.048532","12.358,14.936,13.630"
5,500,ask_wall_ratio,-0.058743457604283476,-26.50713030829766,8.021195746175587e-155,0.02533720510395021,-0.013815885136776573,-6.658285773010048,2.770397177954616e-11,0.11057423761692486,True,14.828640459315057,"-0.0575201,-0.0614906,-0.0572188","-14.829,-16.286,-14.860"
5,500,wall_ratio_asym,0.3926458650396282,37.14429035870081,5.420673396010837e-302,0.0491175426241357,0.11509450757751499,9.30796689518333,1.3030259621150628e-20,0.11211273088410945,True,20.04627168443093,"0.367731,0.42218,0.388087","20.046,22.777,21.542"
5,500,ret_1,-0.49822713773257415,-103.1712812684858,0.0,0.24047829972369916,0.07203449038309362,8.412081419520748,4.0279811907221315e-17,0.11161207211543622,True,58.50798332145943,"-0.503724,-0.497989,-0.492767","-58.508,-60.721,-59.611"
5,500,ret_2,-0.49663566022221806,-92.26725352422281,0.0,0.24129547846301613,-0.0964018999135077,-15.15772577908947,6.736171071293506e-52,0.1172211332905152,True,51.485173130930114,"-0.495803,-0.497924,-0.496199","-54.417,-54.061,-51.485"
5,500,ret_3,-0.4926692430328989,-84.4783040611441,0.0,0.23929014419191785,-0.08802029809097338,-14.017724989761097,1.214457200659462e-44,0.11598219684751065,True,47.61219440733166,"-0.499217,-0.493763,-0.484728","-49.235,-49.606,-47.612"
5,500,ret_5,-0.4815645191151416,-72.33291398707117,0.0,0.23202565088104932,-0.03695744773595889,-5.555507266969029,2.7680669783578684e-08,0.11008648762855888,True,40.92720037784151,"-0.488031,-0.482535,-0.473946","-42.119,-42.271,-40.927"
5,500,ret_10,-0.46806454466037817,-67.85935871463825,0.0,0.22714240324401969,-0.06858216389596446,-11.056431772539279,2.040546688956689e-28,0.11339720020991184,True,37.49942595464338,"-0.472208,-0.477361,-0.454762","-39.936,-40.188,-37.499"
5,500,ret_20,-0.44510789144186547,-65.78412209724027,0.0,0.21601185150972968,-0.06049470332648002,-9.687378821978692,3.411720587968347e-22,0.11258113917891865,True,37.28872543176048,"-0.449411,-0.446123,-0.43971","-38.824,-37.848,-37.289"
5,500,ret_50,-0.3767216817243241,-58.78973886302116,0.0,0.17870629145554096,-0.012810205542918639,-2.3366354078275204,0.01945814973393453,0.1093168169252875,True,33.79811783660116,"-0.377624,-0.381827,-0.371108","-33.798,-33.802,-34.313"
5,500,ret_100,-0.3121826183381973,-51.89954548148843,0.0,0.15093887595775046,0.014044563937876293,2.845691883772916,0.004431505112033762,0.10943400165426942,True,29.32355428201457,"-0.31286,-0.323434,-0.301533","-29.789,-31.101,-29.324"
5,500,vol_10,-0.0006618201108188624,-0.03671060479026178,0.9707157529440392,4.767070205247137e-08,0.0033932768806031067,0.21996056836149838,0.8259018644932647,0.10913881166904926,False,0.22578082241810643,"-0.0415696,0.0331011,0.00700541","-1.346,1.052,0.226"
5,500,vol_20,-0.0060942677876441465,-0.24593871372611556,0.8057296747945213,2.122606804544347e-06,0.0019510524609402582,0.09097516975331947,0.9275123208896677,0.10917893283573943,False,0.19962657836588846,"-0.0086047,0.0139975,-0.0245545","-0.200,0.329,-0.570"
5,500,vol_50,0.006538574216187013,0.17448672976276863,0.8614829589117803,9.884692837580644e-07,0.011245837379673829,0.3416207313436423,0.7326363335258737,0.10929064215129847,False,0.16168902135170735,"-0.0374895,0.0413411,0.0105218","-0.552,0.664,0.162"
5,500,vol_100,0.019775291620720278,0.39054425205808957,0.696134139550546,4.613188788193945e-06,0.020372371643663085,0.4492375729130842,0.6532602858844845,0.10926913295677265,False,0.39213603359994365,"-0.0361945,0.0503647,0.0410625","-0.392,0.593,0.474"
5,500,vol_ratio_20_100,-0.025365383083566725,-0.4122912970049442,0.6801259268217765,5.645072537197038e-06,-0.005465177288852912,-0.10132693146781209,0.9192909379923199,0.10926184295538832,False,0.0029167635104394045,"0.000749666,-0.000299634,-0.0776905","0.007,-0.003,-0.722"
5,500,vol_ratio_10_50,-0.021527022473230163,-0.4921735633523934,0.6225966516061014,8.081485742383876e-06,-0.010851357576436464,-0.28491639777774846,0.7757081928302202,0.10928927152142753,False,0.0783387625056257,"-0.101755,0.0412615,-0.00583126","-1.339,0.539,-0.078"
5,500,rolling_z_30,-2.2834336986387394,-102.170660499508,0.0,0.37834782658195143,-0.8061870441450925,-19.9484572341029,1.5458511593540198e-88,0.12520251908329172,True,56.759488510525344,"-2.30097,-2.30473,-2.24504","-58.365,-62.262,-56.759"
5,500,rolling_z_60,-2.1994541672189993,-101.1438888870554,0.0,0.36856816531015757,-0.5691802255924355,-13.567098778092046,6.275726952775834e-42,0.11709102174982511,True,56.63971560552521,"-2.23423,-2.21306,-2.15196","-58.785,-59.943,-56.640"
5,500,rolling_z_120,-2.015594628004028,-88.3148824582632,0.0,0.32887391629786666,-0.20147502188920335,-5.288670381281293,1.232086893165521e-07,0.11041639003099823,True,48.91378280254917,"-2.03567,-2.05552,-1.95758","-50.814,-53.628,-48.914"
5,500,rolling_z_240,-1.7479693816960162,-71.80957960536955,0.0,0.2686013344548195,-0.0015307466414596262,-0.0508291911888577,0.9594616297308062,0.1089316312081412,True,39.08609240392504,"-1.79236,-1.76509,-1.68981","-41.688,-44.196,-39.086"
5,500,depth_slope_5,-0.10718436024394891,-0.9246409570813372,0.3551527010195259,4.184787957528524e-05,0.5872085798402479,3.774655932279908,0.00016022865835342787,0.1110350302045845,False,0.21280733852998732,"-0.200672,-0.203319,0.0400738","-1.394,-1.137,0.213"
5,500,micro_slope_5,-0.007683520975089604,-0.6610402323734482,0.5085865127311857,2.3346801774515313e-05,-0.0714757774365101,-6.993290862106045,2.6851201629849264e-12,0.11326390069240877,True,0.006774117116280775,"-0.00847487,-0.000132331,-0.0138722","-0.388,-0.007,-0.724"
5,500,depth_slope_10,-0.09407052243360105,-1.335976800742054,0.18155685620999773,6.0785757644232774e-05,0.6314669503499855,5.836760899001846,5.322539063682227e-09,0.11272727992476439,True,0.2526941266478887,"-0.147005,-0.029361,-0.0955657","-1.281,-0.253,-0.797"
5,500,micro_slope_10,-0.02544404712048935,-2.353032988776969,0.018620982013987594,0.0002925762664184317,-0.06479656584843795,-6.718119515222921,1.8408468446046795e-11,0.1112619314005977,True,0.9239806795669231,"-0.0181999,-0.0177163,-0.0390814","-0.924,-0.948,-2.187"
5,500,depth_slope_25,-0.02829484351097665,-0.8414952110960467,0.40007056673129016,2.1798720919452563e-05,0.2892201723815195,8.932155155594637,4.1778899874874516e-19,0.11273599437519344,True,0.4248338093823821,"-0.0246653,-0.039181,-0.0239851","-0.438,-0.624,-0.425"
5,500,micro_slope_25,-0.022691404865293644,-2.5458099128378895,0.010902453884437188,0.000309196380054777,-0.013719880536553245,-1.6586509552194018,0.09718614758708823,0.10714572970247571,True,0.9335428635684171,"-0.0223338,-0.0142291,-0.0310506","-1.399,-0.934,-2.056"
5,500,depth_slope_50,-0.005981357342396959,-0.33431190934261734,0.7381442045845406,3.4510534662191006e-06,0.13174548497029942,8.195000176760653,2.505927953151149e-16,0.11155483506398911,False,0.019500651811950376,"-0.00861582,0.000645896,-0.00913923","-0.283,0.020,-0.307"
5,500,micro_slope_50,-0.011665189848283072,-1.5609988667065964,0.11852401826478026,0.0001144225979806679,0.031666535680388075,4.491081012473584,7.086258910493491e-06,0.1099790928725789,True,0.28151937844886604,"-0.0239096,-0.00368442,-0.00735176","-1.781,-0.282,-0.596"
5,500,depth_slope_100,-0.006918175133775989,-0.6844935699031268,0.4936635483476296,1.4922490680358003e-05,0.04444836137832325,4.933800193384667,8.064493942023743e-07,0.11012236032923839,True,0.004346579657324392,"-0.0165639,-7.97742e-05,-0.00363764","-0.948,-0.004,-0.216"
5,500,micro_slope_100,-0.017763846577209988,-2.9645358299252873,0.00303139939680059,0.0004000579117786618,0.041755961246177475,7.204201571110108,5.838494294831828e-13,0.10959837310060738,True,1.026011388659389,"-0.0144278,-0.0110078,-0.0270471","-1.368,-1.026,-2.722"
5,500,time_frac,-0.004178874560103156,-0.056727754737749464,0.9547620645263778,1.015211463784027e-07,-0.02494143841812238,-0.38048464671666743,0.7035856912731634,0.10908134041225748,False,0.14997343403265953,"-0.0267142,-0.0186382,0.0327798","-0.209,-0.150,0.250"
5,500,trade_vwap_minus_mid,-0.007322377939747774,-0.7701919198062324,0.44118605628166163,1.0155847006032559e-05,-0.007428111372036586,-0.8058200616222674,0.42034660879552366,0.10909348930616114,False,0.022788098311073555,"0.000357171,-0.0149867,-0.00727285","0.023,-0.857,-0.451"
5,500,trade_qty_5,-0.012633338539024317,-1.5192513912497811,0.12869922999930292,7.388605204716736e-05,-0.010463578528068741,-1.507645869055276,0.1316451864863549,0.10915659917650511,False,0.048895761700869046,"0.000733826,-0.00408748,-0.035431","0.049,-0.301,-2.419"
5,500,trade_vwap_sig_5,-0.05844486840586696,-2.0074213771501435,0.04470481450829343,0.0001283469411416105,-0.04315983988691466,-1.7528985378452253,0.0796194246419546,0.10918831482750757,True,0.36661877401828735,"-0.0345878,-0.120412,-0.0181527","-0.662,-2.432,-0.367"
5,500,trade_qty_10,-0.004055646047508909,-0.7135755231829314,0.47548969742840963,1.503432660954207e-05,-0.007401621522182093,-1.4809445803135883,0.1386213421012913,0.1091554800290051,True,0.050908087608251745,"-0.000898262,-0.000477887,-0.0111549","-0.088,-0.051,-1.110"
5,500,trade_vwap_sig_10,-0.03210860410834393,-0.7906100670270111,0.4291715704362725,1.9559499990884355e-05,-0.05123590862699582,-1.4270842534736137,0.15355561072239837,0.10915500894624275,True,0.2104864250849234,"-0.0153156,-0.0643644,-0.0152621","-0.210,-0.932,-0.220"
5,500,trade_qty_25,0.0009269678681481856,0.25849312314535045,0.7960263555690155,2.017875904369859e-06,-0.0021715778115134754,-0.6794333706400898,0.49686331169082987,0.10909318911559474,False,0.02858888138820297,"0.00474671,0.000161844,-0.00186733","0.706,0.029,-0.294"
5,500,trade_vwap_sig_25,-0.021219479023038508,-0.3319358885993961,0.7399376701245304,3.4067719875130464e-06,-0.04547101095841626,-0.8105329721102691,0.4176339226534109,0.10910042628919159,False,0.07887921174794459,"0.00901041,-0.0234043,-0.0455168","0.079,-0.220,-0.407"
5,500,trade_qty_50,0.0010674636273370047,0.4299835923937013,0.6672075765721392,5.590342677885829e-06,0.0007532848446265577,0.3420830064835461,0.7322884257112808,0.10908004274265015,False,0.03779836047310462,"0.00155624,0.00168995,-0.00016806","0.336,0.433,-0.038"
