day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,rolling_slope_strict_100,window_return_strict_100,slope_tstat_strict_100,strict_uptrend_signal
-2,73000,ASH_COATED_OSMIUM,9988.0,24.0,,,,,10006.0,13.0,10009.0,24.0,,,9997.0,0.0,-0.0336003600360036,0.5,-4.8271007131439045,False
-2,73200,ASH_COATED_OSMIUM,9991.0,13.0,9989.0,28.0,,,10010.0,28.0,,,,,10000.5,0.0,-0.03304230423042304,-1.5,-4.706545163643826,False
-2,73300,ASH_COATED_OSMIUM,9991.0,11.0,,,,,10007.0,11.0,10009.0,30.0,,,9999.0,0.0,-0.03009000900090009,-4.0,-4.281923309024185,False
-2,73500,ASH_COATED_OSMIUM,9990.0,14.0,9988.0,20.0,,,10009.0,20.0,,,,,9999.5,0.0,-0.026198619861986197,-0.5,-3.7488874470436953,False
-2,73600,ASH_COATED_OSMIUM,9990.0,10.0,9988.0,26.0,,,10006.0,10.0,10009.0,26.0,,,9998.0,0.0,-0.024974497449744976,0.0,-3.5686263936632794,False
-2,73700,ASH_COATED_OSMIUM,9990.0,12.0,9988.0,30.0,,,10006.0,12.0,,,,,9998.0,0.0,-0.02493849384938494,-5.0,-3.5628149035680123,False
-2,73800,ASH_COATED_OSMIUM,9990.0,11.0,9988.0,30.0,,,10006.0,11.0,10009.0,30.0,,,9998.0,0.0,-0.021872187218721872,1.0,-3.1792107816716304,False
-2,73900,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,26.0,,,10007.0,13.0,10009.0,26.0,,,9999.0,0.0,-0.02178817881788179,-4.5,-3.164603221657454,False
-2,74000,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,29.0,,,10009.0,29.0,,,,,10000.0,0.0,-0.017194719471947194,-3.5,-2.5366326005958393,False
-2,74100,ASH_COATED_OSMIUM,9990.0,10.0,,,,,10006.0,10.0,10009.0,29.0,,,9998.0,0.0,-0.013747374737473747,-4.0,-2.092374612961186,False
-2,74200,ASH_COATED_OSMIUM,9991.0,12.0,9988.0,27.0,,,10009.0,27.0,,,,,10000.0,0.0,-0.009954995499549955,-1.0,-1.5263588814243603,False
-2,74300,ASH_COATED_OSMIUM,9988.0,25.0,,,,,10007.0,12.0,10009.0,25.0,,,9997.5,0.0,-0.00822982298229823,-3.5,-1.2755959152096117,False
-2,74400,ASH_COATED_OSMIUM,9991.0,15.0,,,,,10007.0,15.0,10010.0,20.0,,,9999.0,0.0,-0.005571557155715572,1.0,-0.8710407303566194,False
-2,74500,ASH_COATED_OSMIUM,9991.0,15.0,,,,,10007.0,15.0,10009.0,22.0,,,9999.0,0.0,-0.004707470747074708,-2.0,-0.7335625766752741,False
-2,74600,ASH_COATED_OSMIUM,9989.0,30.0,,,,,10001.0,2.0,10007.0,11.0,10010.0,30.0,9995.0,0.0,-0.004413441344134413,-6.0,-0.6905389404101417,False
-2,74700,ASH_COATED_OSMIUM,9991.0,10.0,9988.0,24.0,,,10007.0,10.0,10009.0,24.0,,,9999.0,0.0,-0.0016711671167116712,-3.0,-0.2645667017475115,False
-2,74800,ASH_COATED_OSMIUM,9991.0,14.0,,,,,10007.0,14.0,10009.0,25.0,,,9999.0,0.0,0.0017011701170117012,-2.0,0.2765711678080131,False
-2,74900,ASH_COATED_OSMIUM,9989.0,24.0,,,,,10007.0,13.0,10010.0,24.0,,,9998.0,0.0,0.003909390939093909,-3.0,0.648371187631049,False
-2,75000,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,30.0,,,10010.0,30.0,,,,,10000.5,0.0,0.0076387638763876385,-0.5,1.2814202946780195,False
-2,75100,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,25.0,,,10010.0,25.0,,,,,10000.5,0.0,0.011374137413741374,0.5,1.9384380773338927,False
-2,75200,ASH_COATED_OSMIUM,9989.0,20.0,,,,,10010.0,20.0,,,,,9999.5,0.0,0.013915391539153915,-0.5,2.4036901519731457,False
-2,75300,ASH_COATED_OSMIUM,9991.0,10.0,9989.0,27.0,,,10001.0,3.0,10007.0,10.0,10010.0,27.0,9996.0,0.0,0.014383438343834383,-6.5,2.503935590741763,False
-2,75500,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,29.0,,,10008.0,12.0,10010.0,29.0,,,10000.0,0.0,0.01879087908790879,1.0,3.474037951068413,False
-2,75600,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,20.0,,,10001.0,2.0,10010.0,20.0,,,9996.5,0.0,0.01902790279027903,-1.0,3.530698170344579,False
-2,75700,ASH_COATED_OSMIUM,9991.0,15.0,,,,,10007.0,15.0,10010.0,21.0,,,9999.0,0.0,0.01987098709870987,1.0,3.6920045902200793,False
-2,75800,ASH_COATED_OSMIUM,9991.0,15.0,9989.0,21.0,,,10007.0,15.0,10010.0,21.0,,,9999.0,0.0,0.020999099909991,1.0,3.9178868062009733,False
-2,75900,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,30.0,,,10007.0,14.0,10010.0,30.0,,,9999.0,0.0,0.022115211521152114,1.0,4.145160205357445,False
-2,76100,ASH_COATED_OSMIUM,9992.0,10.0,9989.0,26.0,,,10008.0,10.0,10010.0,26.0,,,10000.0,0.0,0.023813381338133814,0.0,4.471532873024253,False
-2,76200,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,26.0,,,10008.0,14.0,10011.0,26.0,,,10000.0,0.0,0.0266996699669967,2.0,5.150404788512025,False
-2,76300,ASH_COATED_OSMIUM,9990.0,27.0,,,,,10009.0,13.0,10011.0,27.0,,,9999.5,0.0,0.028076807680768076,1.5,5.451485744956202,False
-2,76400,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,26.0,,,10008.0,11.0,10011.0,26.0,,,10000.0,0.0,0.029732973297329733,2.0,5.806086343262194,False
-2,76500,ASH_COATED_OSMIUM,9990.0,30.0,,,,,10009.0,13.0,10011.0,30.0,,,9999.5,0.0,0.03106810681068107,0.0,6.115932353350946,False
-2,76600,ASH_COATED_OSMIUM,10003.0,8.0,9993.0,12.0,9991.0,29.0,10009.0,12.0,10012.0,29.0,,,10006.0,0.0,0.037155715571557155,8.5,6.824463073083163,False
-2,76700,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,20.0,,,10009.0,14.0,10011.0,20.0,,,10001.0,0.0,0.03898289828982898,3.0,7.173928352963632,False
-2,76900,ASH_COATED_OSMIUM,9991.0,30.0,,,,,10009.0,13.0,10012.0,30.0,,,10000.0,0.0,0.04047704770477048,2.0,7.52595699687215,False
-2,77000,ASH_COATED_OSMIUM,9994.0,11.0,9991.0,25.0,,,10010.0,11.0,10012.0,25.0,,,10002.0,0.0,0.04313531353135314,4.0,8.033830801315043,False
-2,77200,ASH_COATED_OSMIUM,9993.0,15.0,9991.0,26.0,,,10009.0,15.0,10012.0,26.0,,,10001.0,0.0,0.04515151515151515,3.0,8.495529449669535,False
-2,77400,ASH_COATED_OSMIUM,9991.0,27.0,,,,,10009.0,11.0,10012.0,27.0,,,10000.0,0.0,0.04653765376537654,2.0,8.871908774282659,False
-2,77500,ASH_COATED_OSMIUM,10003.0,9.0,9994.0,10.0,9991.0,20.0,10010.0,10.0,,,,,10006.5,0.0,0.05176117611761176,12.0,9.246443985895839,False
-2,77600,ASH_COATED_OSMIUM,9991.0,25.0,,,,,10009.0,13.0,10012.0,25.0,,,10000.0,0.0,0.0509000900090009,2.0,9.10199185738549,False
-2,77700,ASH_COATED_OSMIUM,10003.0,6.0,9994.0,11.0,9991.0,24.0,10012.0,24.0,,,,,10007.5,0.0,0.05654965496549655,12.0,9.420818559591963,False
-2,77800,ASH_COATED_OSMIUM,10003.0,9.0,9994.0,10.0,9991.0,24.0,10010.0,10.0,10012.0,24.0,,,10006.5,0.0,0.059975997599759974,9.5,9.524888688256853,False
-2,77900,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,30.0,,,10010.0,15.0,10012.0,30.0,,,10002.0,0.0,0.061506150615061504,5.0,9.809475242320028,False
-2,78000,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,27.0,,,10013.0,27.0,,,,,10003.5,0.0,0.06386738673867387,6.5,10.171653160451163,False
-2,78100,ASH_COATED_OSMIUM,9995.0,13.0,9993.0,30.0,,,10011.0,13.0,10014.0,30.0,,,10003.0,0.0,0.06585358535853586,6.0,10.514283448931165,False
-2,78200,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,20.0,,,10010.0,15.0,10013.0,20.0,,,10002.0,0.0,0.06717371737173718,6.0,10.786398329211906,False
-2,78300,ASH_COATED_OSMIUM,9994.0,10.0,,,,,10010.0,10.0,10012.0,22.0,,,10002.0,0.0,0.06782778277827783,5.5,10.905510441174803,False
-2,78400,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,26.0,,,10010.0,15.0,10013.0,26.0,,,10002.0,0.0,0.06871287128712872,9.0,11.08220605564661,False
-2,78500,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,30.0,,,10000.0,6.0,,,,,9997.0,0.0,0.06444044404440444,0.0,10.09338586969662,False
-2,78600,ASH_COATED_OSMIUM,9992.0,30.0,,,,,10010.0,10.0,,,,,10001.0,0.0,0.06492049204920491,4.0,10.198871052033292,False
-2,78700,ASH_COATED_OSMIUM,9994.0,11.0,,,,,10010.0,11.0,10013.0,27.0,,,10002.0,0.0,0.06594659465946595,5.0,10.401635873078588,False
-2,78900,ASH_COATED_OSMIUM,9994.0,11.0,9992.0,30.0,,,10010.0,11.0,10013.0,30.0,,,10002.0,0.0,0.06691269126912691,5.0,10.596801728472977,False
-2,79000,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,21.0,,,10010.0,15.0,,,,,10002.0,0.0,0.06781878187818782,5.0,10.783810283856434,False
-2,79100,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,27.0,,,10010.0,15.0,10012.0,27.0,,,10002.0,0.0,0.06866486648664867,6.0,10.962083718301104,False
-2,79200,ASH_COATED_OSMIUM,9994.0,10.0,9991.0,29.0,,,10010.0,10.0,,,,,10002.0,0.0,0.06884488448844885,6.0,10.995330596770838,False
-2,79400,ASH_COATED_OSMIUM,9992.0,15.0,9990.0,20.0,,,10008.0,15.0,10011.0,20.0,,,10000.0,0.0,0.06776477647764777,3.0,10.737717001091,False
-2,79500,ASH_COATED_OSMIUM,9992.0,10.0,,,,,10008.0,10.0,,,,,10000.0,0.0,0.06724272427242724,2.5,10.601945639773676,False
-2,79600,ASH_COATED_OSMIUM,9992.0,11.0,,,,,10008.0,11.0,,,,,10000.0,0.0,0.066987698769877,3.0,10.533078838689791,False
-2,79700,ASH_COATED_OSMIUM,9992.0,13.0,9990.0,30.0,,,10008.0,13.0,,,,,10000.0,0.0,0.06639963996399639,4.0,10.384235846749212,False
-2,79800,ASH_COATED_OSMIUM,9990.0,20.0,,,,,10011.0,20.0,,,,,10000.5,0.0,0.06546654665466546,5.0,10.188762502266329,False
-2,79900,ASH_COATED_OSMIUM,10001.0,8.0,9992.0,10.0,,,10008.0,10.0,,,,,10004.5,0.0,0.06655265526552655,8.5,10.291729856699469,False
-2,80000,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,30.0,,,10008.0,11.0,10010.0,30.0,,,10000.0,0.0,0.06516051605160517,4.0,9.989090453085565,False
-2,80100,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,30.0,,,10008.0,12.0,,,,,10000.0,0.0,0.06372037203720372,3.5,9.68689599603498,False
-2,80200,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,25.0,,,10008.0,11.0,10010.0,25.0,,,10000.0,0.0,0.06253525352535254,5.5,9.432868253523319,False
-2,80300,ASH_COATED_OSMIUM,9991.0,10.0,9989.0,29.0,,,10007.0,10.0,10010.0,29.0,,,9999.0,0.0,0.059501950195019505,4.0,8.87575242491513,False
-2,80400,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,23.0,,,10007.0,14.0,,,,,9999.0,0.0,0.056717671767176715,4.0,8.365201826048002,False
-2,80500,ASH_COATED_OSMIUM,9992.0,12.0,,,,,10008.0,12.0,,,,,10000.0,0.0,0.05447944794479448,6.0,8.01283333852663,False
-2,80600,ASH_COATED_OSMIUM,9992.0,14.0,9989.0,26.0,,,10008.0,14.0,10010.0,26.0,,,10000.0,0.0,0.05157515751575158,5.0,7.619808629468987,False
-2,80700,ASH_COATED_OSMIUM,9992.0,10.0,9989.0,27.0,,,10008.0,10.0,10010.0,27.0,,,10000.0,0.0,0.049204920492049206,4.0,7.268129014417266,False
-2,80800,ASH_COATED_OSMIUM,9991.0,10.0,,,,,10010.0,25.0,,,,,10000.5,0.0,0.04767776777677768,4.5,7.034325248569588,False
-2,80900,ASH_COATED_OSMIUM,9991.0,11.0,9989.0,28.0,,,10007.0,11.0,10010.0,28.0,,,9999.0,0.0,0.045205520552055206,1.5,6.610158646683267,False
-2,81000,ASH_COATED_OSMIUM,9991.0,15.0,9989.0,30.0,,,10010.0,30.0,,,,,10000.5,0.0,0.0444974497449745,3.5,6.491743942483515,False
-2,81100,ASH_COATED_OSMIUM,9989.0,28.0,,,,,10008.0,12.0,,,,,9998.5,0.0,0.04226222622262226,0.5,6.082418071401921,False
-2,81200,ASH_COATED_OSMIUM,9991.0,11.0,,,,,10007.0,11.0,10010.0,26.0,,,9999.0,0.0,0.04091209120912091,2.0,5.835738007727404,False
-2,81300,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,20.0,,,10007.0,14.0,10010.0,20.0,,,9999.0,0.0,0.038943894389438946,3.0,5.510302439358117,False
-2,81400,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,21.0,,,10008.0,11.0,10010.0,21.0,,,10000.0,0.0,0.03693969396939694,3.0,5.231131553311485,False
-2,81500,ASH_COATED_OSMIUM,9991.0,10.0,9989.0,28.0,,,10010.0,28.0,,,,,10000.5,0.0,0.03579057905790579,3.5,5.066776010242029,False
-2,81600,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,20.0,,,10007.0,12.0,10010.0,20.0,,,9999.0,0.0,0.03370837083708371,2.0,4.742311815252821,False
-2,81700,ASH_COATED_OSMIUM,9992.0,12.0,,,,,10008.0,12.0,10010.0,25.0,,,10000.0,0.0,0.032196219621962195,3.0,4.52549406082022,False
-2,81900,ASH_COATED_OSMIUM,9991.0,13.0,9989.0,25.0,,,10010.0,25.0,,,,,10000.5,0.0,0.030945094509450946,3.5,4.353403422381673,False
-2,82000,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,30.0,,,10007.0,13.0,10009.0,30.0,,,9999.0,0.0,0.02876087608760876,2.0,4.028652681846728,False
-2,82100,ASH_COATED_OSMIUM,9988.0,21.0,,,,,10007.0,15.0,10009.0,21.0,,,9997.5,0.0,0.02566156615661566,-1.0,3.5459796543335838,False
-2,82200,ASH_COATED_OSMIUM,9991.0,11.0,9988.0,28.0,,,10007.0,11.0,10009.0,28.0,,,9999.0,0.0,0.024356435643564357,0.0,3.348638215165699,False
-2,82300,ASH_COATED_OSMIUM,9990.0,10.0,9988.0,26.0,,,10009.0,26.0,,,,,9999.5,0.0,0.023645364536453644,3.0,3.242438060198059,False
-2,82500,ASH_COATED_OSMIUM,9990.0,10.0,9988.0,24.0,,,10006.0,10.0,10009.0,24.0,,,9998.0,0.0,0.020522052205220524,0.0,2.802273791646572,False
-2,82600,ASH_COATED_OSMIUM,9988.0,21.0,,,,,10007.0,14.0,10009.0,21.0,,,9997.5,0.0,0.017992799279927994,-3.5,2.428718456529543,False
-2,82700,ASH_COATED_OSMIUM,9988.0,30.0,,,,,10007.0,12.0,,,,,9997.5,0.0,0.01728772877287729,-0.5,2.317608179033451,False
-2,82800,ASH_COATED_OSMIUM,9991.0,10.0,,,,,10009.0,21.0,,,,,10000.0,0.0,0.01629162916291629,3.0,2.185352156893069,False
-2,83000,ASH_COATED_OSMIUM,9991.0,15.0,,,,,10007.0,15.0,10009.0,30.0,,,9999.0,0.0,0.014071407140714072,1.0,1.8912510511359801,False
-2,83100,ASH_COATED_OSMIUM,9991.0,15.0,9988.0,20.0,,,10009.0,20.0,,,,,10000.0,0.0,0.013027302730273027,2.0,1.7530972274452539,False
-2,83300,ASH_COATED_OSMIUM,9991.0,10.0,9988.0,22.0,,,10007.0,10.0,,,,,9999.0,0.0,0.011365136513651366,0.0,1.5283871914442857,False
-2,83400,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,28.0,,,10009.0,28.0,,,,,10000.0,0.0,0.01089108910891089,2.0,1.4644926237509615,False
-2,83500,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,27.0,,,10009.0,27.0,,,,,10000.0,0.0,0.009798979897989798,3.0,1.3202108415158955,False
-2,83600,ASH_COATED_OSMIUM,9991.0,10.0,9989.0,23.0,,,10007.0,10.0,10010.0,23.0,,,9999.0,0.0,0.007482748274827483,-0.5,1.0130955478830677,False
-2,83700,ASH_COATED_OSMIUM,9991.0,12.0,,,,,10007.0,12.0,10010.0,26.0,,,9999.0,0.0,0.006657665766576657,0.0,0.8997125169903984,False
-2,83800,ASH_COATED_OSMIUM,9991.0,15.0,,,,,10007.0,15.0,,,,,9999.0,0.0,0.005535553555355535,0.0,0.7471191550002532,False
-2,83900,ASH_COATED_OSMIUM,9991.0,15.0,9988.0,26.0,,,10007.0,15.0,10009.0,26.0,,,9999.0,0.0,0.004413441344134413,-4.5,0.5950535216315387,False
-2,84100,ASH_COATED_OSMIUM,9991.0,10.0,9988.0,26.0,,,10007.0,10.0,10009.0,26.0,,,9999.0,0.0,0.006018601860186019,4.0,0.8238854193350532,False
-2,84200,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,25.0,,,10007.0,13.0,10009.0,25.0,,,9999.0,0.0,0.0025262526252625263,1.0,0.3543764254059462,False
-2,84300,ASH_COATED_OSMIUM,9991.0,14.0,9988.0,25.0,,,10007.0,14.0,,,,,9999.0,0.0,0.000804080408040804,2.0,0.11312090452105113,False
-2,84500,ASH_COATED_OSMIUM,9990.0,14.0,,,,,10006.0,14.0,10008.0,28.0,,,9998.0,0.0,-0.0021302130213021304,-2.5,-0.3015978259300089,False
-2,84600,ASH_COATED_OSMIUM,9990.0,11.0,9988.0,26.0,,,10006.0,11.0,,,,,9998.0,0.0,-0.0029552955295529554,-1.0,-0.41683705914939667,False
-2,84700,ASH_COATED_OSMIUM,9987.0,26.0,,,,,10006.0,10.0,10008.0,26.0,,,9996.5,0.0,-0.00555055505550555,-3.0,-0.7744722898423394,False
-2,84800,ASH_COATED_OSMIUM,9990.0,13.0,9988.0,23.0,,,10006.0,13.0,10009.0,23.0,,,9998.0,0.0,-0.006921692169216922,0.0,-0.9634905649737376,False
-2,84900,ASH_COATED_OSMIUM,9990.0,12.0,9988.0,26.0,,,10006.0,12.0,,,,,9998.0,0.0,-0.009183918391839184,0.0,-1.2830191339963664,False
-2,85000,ASH_COATED_OSMIUM,9990.0,15.0,9988.0,30.0,,,10006.0,15.0,10009.0,30.0,,,9998.0,0.0,-0.011446144614461445,0.0,-1.6065418158087168,False
-2,85100,ASH_COATED_OSMIUM,9990.0,11.0,9987.0,25.0,,,10008.0,25.0,,,,,9999.0,0.0,-0.013114311431143114,0.0,-1.8545884383687423,False
-2,85200,ASH_COATED_OSMIUM,9987.0,26.0,,,,,10006.0,14.0,10008.0,26.0,,,9996.5,0.0,-0.015673567356735675,-3.5,-2.204334511332048,False
-2,85300,ASH_COATED_OSMIUM,9990.0,11.0,,,,,10006.0,11.0,10008.0,26.0,,,9998.0,0.0,-0.016705670567056706,0.0,-2.347627075744927,False
-2,85400,ASH_COATED_OSMIUM,9990.0,10.0,9987.0,28.0,,,10006.0,10.0,10008.0,28.0,,,9998.0,0.0,-0.018925892589258926,-2.0,-2.6810885702236633,False
-2,85500,ASH_COATED_OSMIUM,9996.0,5.0,9990.0,15.0,9988.0,28.0,10006.0,15.0,10009.0,28.0,,,10001.0,0.0,-0.018151815181518153,3.5,-2.559876536642273,False
-2,85600,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,28.0,,,10007.0,13.0,10009.0,28.0,,,9999.0,0.0,-0.020093009300930092,0.0,-2.8725121032028618,False
-2,85700,ASH_COATED_OSMIUM,9991.0,12.0,9988.0,28.0,,,10007.0,12.0,10009.0,28.0,,,9999.0,0.0,-0.021143114311431142,0.0,-3.0363772247847307,False
-2,85800,ASH_COATED_OSMIUM,9991.0,14.0,9988.0,28.0,,,10007.0,14.0,10009.0,28.0,,,9999.0,0.0,-0.022193219321932193,4.0,-3.202555964171718,False
-2,86000,ASH_COATED_OSMIUM,9991.0,10.0,,,,,10009.0,22.0,,,,,10000.0,0.0,-0.025073507350735075,1.0,-3.7931650192320663,False
-2,86100,ASH_COATED_OSMIUM,9991.0,15.0,,,,,10007.0,15.0,10009.0,20.0,,,9999.0,0.0,-0.026183618361836185,0.0,-3.9876879068787834,False
-2,86200,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,28.0,,,10010.0,28.0,,,,,10000.5,0.0,-0.026402640264026403,2.5,-4.029679216696641,False
-2,86300,ASH_COATED_OSMIUM,9991.0,13.0,,,,,10007.0,13.0,10010.0,28.0,,,9999.0,0.0,-0.028136813681368136,-1.5,-4.361889274546128,False
-2,86400,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,30.0,,,10008.0,11.0,10010.0,30.0,,,10000.0,0.0,-0.027773777377737775,-0.5,-4.296837559733013,False
-2,86500,ASH_COATED_OSMIUM,9991.0,11.0,9989.0,21.0,,,9997.0,6.0,,,,,9994.0,0.0,-0.03096909690969097,-5.5,-4.663274710285634,False
-2,86600,ASH_COATED_OSMIUM,9991.0,10.0,,,,,10007.0,10.0,,,,,9999.0,0.0,-0.03172217221722172,3.0,-4.798750268464026,False
-2,86700,ASH_COATED_OSMIUM,9991.0,14.0,9988.0,21.0,,,10007.0,14.0,10009.0,21.0,,,9999.0,0.0,-0.03459045904590459,-1.0,-5.469104966629755,False
-2,86800,ASH_COATED_OSMIUM,9991.0,15.0,9988.0,23.0,,,10007.0,15.0,10009.0,23.0,,,9999.0,0.0,-0.03507050705070507,2.5,-5.561943063293142,False
-2,86900,ASH_COATED_OSMIUM,10001.0,5.0,,,,,10010.0,22.0,,,,,10005.5,0.0,-0.0337983798379838,6.5,-5.154856008133856,False
-2,87000,ASH_COATED_OSMIUM,9991.0,15.0,9989.0,22.0,,,10007.0,15.0,10010.0,22.0,,,9999.0,0.0,-0.03498049804980498,0.0,-5.387388569877013,False
-2,87100,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,23.0,,,10007.0,12.0,10010.0,23.0,,,9999.0,0.0,-0.03616261626162616,0.0,-5.627011521246709,False
-2,87200,ASH_COATED_OSMIUM,9991.0,15.0,,,,,10007.0,15.0,10010.0,20.0,,,9999.0,0.0,-0.03734473447344734,-1.0,-5.874351507254488,False
-2,87300,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,30.0,,,10008.0,11.0,10010.0,30.0,,,10000.0,0.0,-0.037326732673267325,0.0,-5.870523682973619,False
-2,87400,ASH_COATED_OSMIUM,9991.0,12.0,9988.0,28.0,,,10007.0,12.0,10009.0,28.0,,,9999.0,0.0,-0.037902790279027904,-0.5,-5.985202093791357,False
-2,87500,ASH_COATED_OSMIUM,9988.0,22.0,,,,,10007.0,14.0,10009.0,22.0,,,9997.5,0.0,-0.039660966096609664,-2.5,-6.316128268976985,False
-2,87600,ASH_COATED_OSMIUM,9990.0,13.0,,,,,10009.0,28.0,,,,,9999.5,0.0,-0.039903990399039906,0.0,-6.368777960219139,False
-2,87700,ASH_COATED_OSMIUM,9988.0,20.0,,,,,10006.0,12.0,10009.0,20.0,,,9997.0,0.0,-0.04192919291929193,-9.0,-6.748789788497511,False
-2,87800,ASH_COATED_OSMIUM,9996.0,5.0,9988.0,20.0,,,10006.0,14.0,10009.0,20.0,,,10001.0,0.0,-0.03760876087608761,0.0,-6.12538675189693,False
-2,87900,ASH_COATED_OSMIUM,9991.0,14.0,9988.0,25.0,,,10007.0,14.0,10009.0,25.0,,,9999.0,0.0,-0.037446744674467444,-1.0,-6.094316165416568,False
-2,88100,ASH_COATED_OSMIUM,9991.0,10.0,9988.0,28.0,,,10007.0,10.0,10009.0,28.0,,,9999.0,0.0,-0.037866786678667864,-3.0,-6.182117050289922,False
-2,88200,ASH_COATED_OSMIUM,9990.0,11.0,9988.0,26.0,,,10006.0,11.0,10009.0,26.0,,,9998.0,0.0,-0.03765676567656766,-3.0,-6.148615247384179,False
-2,88300,ASH_COATED_OSMIUM,9990.0,11.0,,,,,10006.0,11.0,10009.0,24.0,,,9998.0,0.0,-0.03800480048004801,-2.0,-6.210048568558553,False
-2,88400,ASH_COATED_OSMIUM,9990.0,10.0,9988.0,28.0,,,10009.0,28.0,,,,,9999.5,0.0,-0.038031803180318034,-7.0,-6.215970972624861,False
-2,88500,ASH_COATED_OSMIUM,9990.0,12.0,9987.0,20.0,,,10006.0,12.0,10008.0,20.0,,,9998.0,0.0,-0.035004500450045,-2.0,-5.9647906950666965,False
-2,88600,ASH_COATED_OSMIUM,9990.0,12.0,9987.0,25.0,,,10006.0,12.0,10008.0,25.0,,,9998.0,0.0,-0.03581458145814582,-9.5,-6.12552683858687,False
-2,88700,ASH_COATED_OSMIUM,9989.0,11.0,,,,,10005.0,11.0,10008.0,28.0,,,9997.0,0.0,-0.03264926492649265,-9.5,-5.999707617348819,False
-2,88800,ASH_COATED_OSMIUM,9988.0,10.0,9986.0,29.0,,,10004.0,10.0,10007.0,29.0,,,9996.0,0.0,-0.030558055805580558,-6.0,-5.938262012099066,False
-2,88900,ASH_COATED_OSMIUM,9988.0,15.0,9986.0,27.0,,,10004.0,15.0,10007.0,27.0,,,9996.0,0.0,-0.03106810681068107,-7.5,-6.003040882396377,False
-2,89000,ASH_COATED_OSMIUM,9988.0,10.0,9986.0,23.0,,,10004.0,10.0,10007.0,23.0,,,9996.0,0.0,-0.030597059705970597,-7.0,-5.959447415196212,False
-2,89100,ASH_COATED_OSMIUM,9986.0,27.0,,,,,10004.0,11.0,10007.0,27.0,,,9995.0,0.0,-0.030933093309330934,-7.0,-5.986677878996533,False
-2,89200,ASH_COATED_OSMIUM,9988.0,15.0,9986.0,28.0,,,10004.0,15.0,10007.0,28.0,,,9996.0,0.0,-0.031185118511851184,-6.0,-6.018698569249635,False
-2,89300,ASH_COATED_OSMIUM,9988.0,12.0,9985.0,25.0,,,10004.0,12.0,,,,,9996.0,0.0,-0.031365136513651366,-6.0,-6.041579198359545,False
-2,89400,ASH_COATED_OSMIUM,9985.0,22.0,,,,,10003.0,10.0,10006.0,22.0,,,9994.0,0.0,-0.03266126612661266,-3.0,-6.148131265996758,False
-2,89500,ASH_COATED_OSMIUM,9988.0,12.0,9985.0,26.0,,,10004.0,12.0,10006.0,26.0,,,9996.0,0.0,-0.035703570357035704,-5.0,-6.907057260665447,False
-2,89600,ASH_COATED_OSMIUM,9988.0,14.0,9985.0,26.0,,,10004.0,14.0,10006.0,26.0,,,9996.0,0.0,-0.03630963096309631,-6.0,-7.00166314650205,False
-2,89700,ASH_COATED_OSMIUM,9988.0,15.0,,,,,10004.0,15.0,10006.0,28.0,,,9996.0,0.0,-0.03624962496249625,-6.0,-6.993870251769398,False
-2,89800,ASH_COATED_OSMIUM,9985.0,27.0,,,,,10004.0,11.0,10006.0,27.0,,,9994.5,0.0,-0.03700870087008701,-7.5,-7.06261458421343,False
-2,89900,ASH_COATED_OSMIUM,9988.0,13.0,9985.0,26.0,,,10004.0,13.0,10006.0,26.0,,,9996.0,0.0,-0.036786678667866786,-6.0,-7.033664396889136,False
