day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;15200;PICNIC_BASKET2;30073;1;30072;38;;;30078;20;30079;19;;;30075.5;0.0
3;15200;KELP;2039;21;;;;;2041;3;2042;21;;;2040.0;0.0
3;15200;JAMS;6515;203;;;;;6517;203;;;;;6516.0;0.0
3;15200;VOLCANIC_ROCK_VOUCHER_10250;25;20;;;;;26;20;;;;;25.5;0.0
3;15200;VOLCANIC_ROCK_VOUCHER_10000;151;20;;;;;152;20;;;;;151.5;0.0
3;15200;DJEMBES;13301;19;13300;37;;;13302;56;;;;;13301.5;0.0
3;15300;CROISSANTS;4236;129;;;;;4237;129;;;;;4236.5;0.0
3;15300;JAMS;6514;209;;;;;6516;209;;;;;6515.0;0.0
3;15300;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;0.0
3;15300;VOLCANIC_ROCK_VOUCHER_10250;;;;;;;25;8;26;10;;;25.0;0.0
3;15300;PICNIC_BASKET1;58315;10;58314;24;;;58326;10;58327;24;;;58320.5;0.0
3;15300;VOLCANIC_ROCK_VOUCHER_10000;;;;;;;154;8;155;10;;;154.0;0.0
3;15300;PICNIC_BASKET2;30070;34;;;;;30076;10;30077;24;;;30073.0;0.0
3;15300;KELP;2039;30;;;;;2042;30;;;;;2040.5;0.0
3;15300;VOLCANIC_ROCK_VOUCHER_10500;;;;;;;2;8;3;10;;;2.0;0.0
3;15300;MAGNIFICENT_MACARONS;612;14;610;10;603;30;617;8;621;7;631;30;614.5;0.0
3;15300;DJEMBES;13302;71;;;;;13303;71;;;;;13302.5;0.0
3;15300;VOLCANIC_ROCK_VOUCHER_9750;;;;;;;378;8;379;10;;;378.0;0.0
3;15300;VOLCANIC_ROCK_VOUCHER_9500;;;;;;;627;8;628;10;;;627.0;0.0
3;15300;VOLCANIC_ROCK;10126;119;10125;62;;;10128;188;;;;;10127.0;0.0
3;15300;SQUID_INK;1851;30;;;;;1854;30;;;;;1852.5;0.0
3;15400;VOLCANIC_ROCK_VOUCHER_9750;382;20;;;;;383;20;;;;;382.5;0.0
3;15400;VOLCANIC_ROCK_VOUCHER_9500;630;20;;;;;632;20;;;;;631.0;0.0
3;15400;MAGNIFICENT_MACARONS;614;12;611;19;604;24;623;6;632;24;639;19;618.5;0.0
3;15400;DJEMBES;13302;64;;;;;13304;64;;;;;13303.0;0.0
3;15400;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
3;15400;VOLCANIC_ROCK;10130;101;10129;49;;;10131;101;10132;49;;;10130.5;0.0
3;15400;CROISSANTS;4236;42;4235;63;;;4237;105;;;;;4236.5;0.0
3;15400;KELP;2039;25;;;;;2042;25;;;;;2040.5;0.0
3;15400;JAMS;6514;229;;;;;6516;229;;;;;6515.0;0.0
3;15400;SQUID_INK;1848;25;;;;;1851;25;;;;;1849.5;0.0
3;15400;VOLCANIC_ROCK_VOUCHER_10250;26;20;;;;;27;20;;;;;26.5;0.0
3;15400;VOLCANIC_ROCK_VOUCHER_10000;153;20;;;;;154;20;;;;;153.5;0.0
3;15400;VOLCANIC_ROCK_VOUCHER_10500;2;20;;;;;3;20;;;;;2.5;0.0
3;15400;PICNIC_BASKET1;58325;1;58324;19;58323;26;58334;1;58335;19;58336;26;58329.5;0.0
3;15400;PICNIC_BASKET2;30069;46;;;;;30075;20;30076;26;;;30072.0;0.0
3;15500;VOLCANIC_ROCK;10131;139;10130;44;;;10133;183;;;;;10132.0;0.0
3;15500;VOLCANIC_ROCK_VOUCHER_10000;153;11;;;;;154;11;;;;;153.5;0.0
3;15500;KELP;2039;35;;;;;2042;29;;;;;2040.5;0.0
3;15500;SQUID_INK;1849;35;;;;;1852;29;;;;;1850.5;0.0
3;15500;VOLCANIC_ROCK_VOUCHER_10500;2;11;;;;;3;11;;;;;2.5;0.0
3;15500;MAGNIFICENT_MACARONS;612;14;609;11;602;29;621;7;630;29;637;11;616.5;0.0
3;15500;CROISSANTS;4236;147;;;;;4237;147;;;;;4236.5;0.0
3;15500;VOLCANIC_ROCK_VOUCHER_9750;384;11;;;;;385;11;;;;;384.5;0.0
3;15500;VOLCANIC_ROCK_VOUCHER_9500;632;11;;;;;633;11;;;;;632.5;0.0
3;15500;PICNIC_BASKET1;58318;38;;;;;58329;11;58330;27;;;58323.5;0.0
3;15500;PICNIC_BASKET2;30067;38;;;;;30073;11;30074;27;;;30070.0;0.0
3;15500;DJEMBES;13300;27;13299;50;;;13301;77;;;;;13300.5;0.0
3;15500;JAMS;6514;247;;;;;6516;247;;;;;6515.0;0.0
3;15500;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;0.0
3;15500;VOLCANIC_ROCK_VOUCHER_10250;26;11;;;;;27;11;;;;;26.5;0.0
3;15600;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
3;15600;PICNIC_BASKET1;58314;37;;;;;58325;17;58326;20;;;58319.5;0.0
3;15600;PICNIC_BASKET2;30068;17;30067;20;;;30074;37;;;;;30071.0;0.0
3;15600;KELP;2039;23;;;;;2041;2;2042;23;;;2040.0;0.0
3;15600;JAMS;6514;94;6513;129;;;6515;94;6516;129;;;6514.5;0.0
3;15600;VOLCANIC_ROCK_VOUCHER_10250;26;37;;;;;27;17;;;;;26.5;0.0
3;15600;VOLCANIC_ROCK_VOUCHER_10000;154;37;;;;;155;17;;;;;154.5;0.0
3;15600;DJEMBES;13298;67;;;;;13299;67;;;;;13298.5;0.0
3;15600;VOLCANIC_ROCK_VOUCHER_10500;2;37;;;;;3;17;;;;;2.5;0.0
3;15600;VOLCANIC_ROCK;10132;147;10131;62;;;10134;209;;;;;10133.0;0.0
3;15600;CROISSANTS;4236;130;;;;;4237;130;;;;;4236.5;0.0
3;15600;SQUID_INK;1849;23;;;;;1851;2;1853;23;;;1850.0;0.0
3;15600;VOLCANIC_ROCK_VOUCHER_9750;385;20;384;17;;;386;17;;;;;385.5;0.0
3;15600;VOLCANIC_ROCK_VOUCHER_9500;633;20;632;17;;;634;17;;;;;633.5;0.0
3;15600;MAGNIFICENT_MACARONS;614;20;611;17;604;23;623;10;632;23;639;17;618.5;0.0
3;15700;MAGNIFICENT_MACARONS;617;20;614;12;607;22;626;10;635;22;642;12;621.5;0.0
3;15700;VOLCANIC_ROCK_VOUCHER_9750;385;14;;;;;386;14;;;;;385.5;0.0
3;15700;VOLCANIC_ROCK_VOUCHER_9500;633;14;;;;;634;14;;;;;633.5;0.0
3;15700;VOLCANIC_ROCK;10132;174;;;;;10134;118;10135;56;;;10133.0;0.0
3;15700;SQUID_INK;1848;27;;;;;1851;24;;;;;1849.5;0.0
3;15700;JAMS;6514;236;;;;;6516;236;;;;;6515.0;0.0
3;15700;CROISSANTS;4236;47;4235;88;;;4237;135;;;;;4236.5;0.0
3;15700;RAINFOREST_RESIN;10000;3;9992;29;;;10008;29;;;;;10004.0;0.0
3;15700;VOLCANIC_ROCK_VOUCHER_10250;26;14;;;;;27;14;;;;;26.5;0.0
3;15700;PICNIC_BASKET2;30066;2;30065;41;;;30071;14;30072;29;;;30068.5;0.0
3;15700;VOLCANIC_ROCK_VOUCHER_10000;158;14;;;;;159;14;;;;;158.5;0.0
3;15700;PICNIC_BASKET1;58314;2;58313;12;58312;29;58323;2;58324;12;58325;29;58318.5;0.0
3;15700;DJEMBES;13299;29;13298;38;;;13300;67;;;;;13299.5;0.0
3;15700;KELP;2039;27;;;;;2042;24;;;;;2040.5;0.0
3;15700;VOLCANIC_ROCK_VOUCHER_10500;2;14;;;;;3;14;;;;;2.5;0.0
3;15800;KELP;2039;29;;;;;2042;29;;;;;2040.5;0.0
3;15800;SQUID_INK;1851;29;;;;;1854;29;;;;;1852.5;0.0
3;15800;VOLCANIC_ROCK_VOUCHER_10250;;;;;;;26;4;27;13;;;26.0;0.0
3;15800;CROISSANTS;4236;65;4235;77;;;4237;142;;;;;4236.5;0.0
3;15800;JAMS;6514;235;;;;;6516;235;;;;;6515.0;0.0
3;15800;VOLCANIC_ROCK_VOUCHER_10000;;;;;;;155;4;156;13;;;155.0;0.0
3;15800;DJEMBES;13300;56;;;;;13302;56;;;;;13301.0;0.0
3;15800;VOLCANIC_ROCK_VOUCHER_10500;;;;;;;2;4;3;13;;;2.0;0.0
3;15800;PICNIC_BASKET2;30064;32;;;;;30070;13;30071;19;;;30067.0;0.0
3;15800;PICNIC_BASKET1;58315;13;58314;19;;;58326;32;;;;;58320.5;0.0
3;15800;VOLCANIC_ROCK_VOUCHER_9750;;;;;;;384;4;385;13;;;384.0;0.0
3;15800;VOLCANIC_ROCK_VOUCHER_9500;;;;;;;632;4;633;13;;;632.0;0.0
3;15800;MAGNIFICENT_MACARONS;619;12;617;13;610;29;628;6;638;29;644;13;623.5;0.0
3;15800;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;0.0
3;15800;VOLCANIC_ROCK;10131;193;;;;;10133;137;10134;56;;;10132.0;0.0
3;15900;VOLCANIC_ROCK_VOUCHER_9500;629;16;;;;;630;16;;;;;629.5;0.0
3;15900;PICNIC_BASKET2;30066;1;30065;45;;;30071;16;30072;30;;;30068.5;0.0
3;15900;PICNIC_BASKET1;58320;1;58319;15;58318;30;58329;1;58330;15;58331;30;58324.5;0.0
3;15900;JAMS;6514;277;;;;;6516;281;;;;;6515.0;0.0
3;15900;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
3;15900;VOLCANIC_ROCK_VOUCHER_10250;25;16;;;;;26;16;;;;;25.5;0.0
3;15900;VOLCANIC_ROCK;10128;133;10127;66;;;10130;199;;;;;10129.0;0.0
3;15900;VOLCANIC_ROCK_VOUCHER_10000;153;16;;;;;154;16;;;;;153.5;0.0
3;15900;DJEMBES;13301;30;13300;47;;;13302;77;;;;;13301.5;0.0
3;15900;KELP;2039;23;;;;;2040;2;2042;23;;;2039.5;0.0
3;15900;SQUID_INK;1854;23;;;;;1855;2;1857;23;;;1854.5;0.0
3;15900;VOLCANIC_ROCK_VOUCHER_10500;2;16;;;;;3;16;;;;;2.5;0.0
3;15900;MAGNIFICENT_MACARONS;628;3;622;18;620;15;631;9;641;22;647;15;629.5;0.0
3;15900;CROISSANTS;4236;56;4235;94;;;4237;150;;;;;4236.5;0.0
3;15900;VOLCANIC_ROCK_VOUCHER_9750;381;16;;;;;382;16;;;;;381.5;0.0
3;16000;DJEMBES;13301;26;13300;46;;;13302;72;;;;;13301.5;0.0
3;16000;VOLCANIC_ROCK_VOUCHER_10500;2;21;;;;;3;21;;;;;2.5;0.0
3;16000;VOLCANIC_ROCK;10130;138;10129;74;;;10131;138;10132;74;;;10130.5;0.0
3;16000;SQUID_INK;1854;29;;;;;1857;29;;;;;1855.5;0.0
3;16000;VOLCANIC_ROCK_VOUCHER_9750;382;21;;;;;383;21;;;;;382.5;0.0
3;16000;VOLCANIC_ROCK_VOUCHER_9500;630;21;;;;;631;21;;;;;630.5;0.0
3;16000;MAGNIFICENT_MACARONS;619;14;617;19;610;27;628;7;638;27;644;19;623.5;0.0
3;16000;CROISSANTS;4235;120;;;;;4237;120;;;;;4236.0;0.0
3;16000;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;0.0
3;16000;PICNIC_BASKET2;30065;21;30064;26;;;30070;2;30071;45;;;30067.5;0.0
3;16000;PICNIC_BASKET1;58317;2;58316;19;58315;26;58326;2;58327;19;58328;26;58321.5;0.0
3;16000;KELP;2039;29;;;;;2042;29;;;;;2040.5;0.0
3;16000;VOLCANIC_ROCK_VOUCHER_10250;26;21;;;;;27;21;;;;;26.5;0.0
3;16000;JAMS;6514;202;;;;;6516;202;;;;;6515.0;0.0
3;16000;VOLCANIC_ROCK_VOUCHER_10000;156;21;;;;;157;21;;;;;156.5;0.0
3;16100;CROISSANTS;4235;151;;;;;4237;151;;;;;4236.0;0.0
3;16100;JAMS;6514;285;;;;;6516;285;;;;;6515.0;0.0
3;16100;RAINFOREST_RESIN;9992;35;;;;;9999;1;10008;35;;;9995.5;0.0
3;16100;VOLCANIC_ROCK_VOUCHER_10250;26;13;;;;;27;13;;;;;26.5;0.0
3;16100;PICNIC_BASKET2;30066;28;;;;;30073;28;;;;;30069.5;0.0
3;16100;PICNIC_BASKET1;58319;13;58318;15;;;58330;13;58331;15;;;58324.5;0.0
3;16100;VOLCANIC_ROCK_VOUCHER_10000;153;13;;;;;154;13;;;;;153.5;0.0
3;16100;DJEMBES;13302;15;13301;46;;;13303;61;;;;;13302.5;0.0
3;16100;KELP;2040;6;2039;27;;;2042;27;;;;;2041.0;0.0
3;16100;VOLCANIC_ROCK_VOUCHER_10500;2;13;;;;;3;13;;;;;2.5;0.0
3;16100;MAGNIFICENT_MACARONS;622;10;620;13;613;27;631;5;641;27;647;13;626.5;0.0
3;16100;VOLCANIC_ROCK_VOUCHER_9750;381;13;;;;;382;13;;;;;381.5;0.0
3;16100;VOLCANIC_ROCK_VOUCHER_9500;629;13;;;;;631;13;;;;;630.0;0.0
3;16100;VOLCANIC_ROCK;10129;102;10128;45;;;10130;102;10131;45;;;10129.5;0.0
3;16100;SQUID_INK;1852;6;1851;27;;;1854;27;;;;;1853.0;0.0
3;16200;VOLCANIC_ROCK_VOUCHER_9750;382;13;;;;;383;13;;;;;382.5;0.0
3;16200;VOLCANIC_ROCK_VOUCHER_9500;630;13;;;;;631;13;;;;;630.5;0.0
3;16200;MAGNIFICENT_MACARONS;622;12;620;12;613;24;631;6;641;24;647;12;626.5;0.0
3;16200;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;0.0
3;16200;VOLCANIC_ROCK;10130;131;10129;71;;;10131;131;10132;71;;;10130.5;0.0
3;16200;SQUID_INK;1851;8;1850;25;;;1853;25;;;;;1852.0;0.0
3;16200;KELP;2039;33;;;;;2042;25;;;;;2040.5;0.0
3;16200;VOLCANIC_ROCK_VOUCHER_10250;26;13;;;;;27;13;;;;;26.5;0.0
3;16200;CROISSANTS;4236;64;4235;91;;;4237;155;;;;;4236.5;0.0
3;16200;JAMS;6514;285;;;;;6516;285;;;;;6515.0;0.0
3;16200;VOLCANIC_ROCK_VOUCHER_10000;153;13;;;;;155;13;;;;;154.0;0.0
3;16200;DJEMBES;13302;23;13301;43;;;13303;66;;;;;13302.5;0.0
3;16200;VOLCANIC_ROCK_VOUCHER_10500;2;13;;;;;3;13;;;;;2.5;0.0
3;16200;PICNIC_BASKET2;30063;13;30062;23;;;30068;1;30069;35;;;30065.5;0.0
3;16200;PICNIC_BASKET1;58319;13;58318;23;;;58329;1;58330;35;;;58324.0;0.0
3;16300;VOLCANIC_ROCK;10132;115;10131;63;;;10133;115;10134;63;;;10132.5;0.0
3;16300;VOLCANIC_ROCK_VOUCHER_10000;160;19;;;;;161;19;;;;;160.5;0.0
3;16300;SQUID_INK;1848;21;;;;;1851;21;;;;;1849.5;0.0
3;16300;DJEMBES;13302;65;;;;;13303;65;;;;;13302.5;0.0
3;16300;KELP;2039;21;;;;;2042;21;;;;;2040.5;0.0
3;16300;VOLCANIC_ROCK_VOUCHER_10500;2;19;;;;;3;19;;;;;2.5;0.0
3;16300;CROISSANTS;4236;44;4235;84;;;4237;128;;;;;4236.5;0.0
3;16300;MAGNIFICENT_MACARONS;620;16;617;19;610;21;625;5;629;8;638;21;622.5;0.0
3;16300;VOLCANIC_ROCK_VOUCHER_9750;384;19;;;;;385;19;;;;;384.5;0.0
3;16300;VOLCANIC_ROCK_VOUCHER_9500;632;19;;;;;633;19;;;;;632.5;0.0
3;16300;PICNIC_BASKET2;30061;37;;;;;30067;19;30068;18;;;30064.0;0.0
3;16300;PICNIC_BASKET1;58317;19;58316;18;;;58328;19;58329;18;;;58322.5;0.0
3;16300;JAMS;6514;273;;;;;6515;84;6516;189;;;6514.5;0.0
3;16300;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;0.0
3;16300;VOLCANIC_ROCK_VOUCHER_10250;26;19;;;;;27;19;;;;;26.5;0.0
3;16400;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;0.0
3;16400;PICNIC_BASKET2;30062;16;30061;15;;;30068;31;;;;;30065.0;0.0
3;16400;PICNIC_BASKET1;58318;31;;;;;58329;16;58330;15;;;58323.5;0.0
3;16400;KELP;2039;21;;;;;2042;21;;;;;2040.5;0.0
3;16400;VOLCANIC_ROCK_VOUCHER_10250;27;16;;;;;28;16;;;;;27.5;0.0
3;16400;JAMS;6514;73;6513;123;;;6515;73;6516;123;;;6514.5;0.0
3;16400;VOLCANIC_ROCK_VOUCHER_10000;155;16;;;;;156;16;;;;;155.5;0.0
3;16400;DJEMBES;13302;65;;;;;13304;65;;;;;13303.0;0.0
3;16400;VOLCANIC_ROCK_VOUCHER_10500;2;16;;;;;3;16;;;;;2.5;0.0
3;16400;VOLCANIC_ROCK;10135;119;10134;79;;;10136;119;10137;79;;;10135.5;0.0
3;16400;SQUID_INK;1846;21;;;;;1849;21;;;;;1847.5;0.0
3;16400;VOLCANIC_ROCK_VOUCHER_9750;387;16;;;;;388;16;;;;;387.5;0.0
3;16400;VOLCANIC_ROCK_VOUCHER_9500;635;16;;;;;636;16;;;;;635.5;0.0
3;16400;CROISSANTS;4235;126;;;;;4237;126;;;;;4236.0;0.0
3;16400;MAGNIFICENT_MACARONS;624;6;620;18;617;16;629;9;638;21;645;16;626.5;0.0
3;16500;MAGNIFICENT_MACARONS;620;10;618;16;611;21;629;5;639;21;645;16;624.5;0.0
3;16500;VOLCANIC_ROCK_VOUCHER_9750;390;18;;;;;391;18;;;;;390.5;0.0
3;16500;VOLCANIC_ROCK_VOUCHER_9500;639;18;;;;;640;18;;;;;639.5;0.0
3;16500;VOLCANIC_ROCK;10138;148;10137;74;;;10140;222;;;;;10139.0;0.0
3;16500;SQUID_INK;1849;1;1847;23;;;1850;23;;;;;1849.5;0.0
3;16500;CROISSANTS;4236;58;4235;77;;;4237;135;;;;;4236.5;0.0
3;16500;JAMS;6514;3;6513;216;;;6515;216;;;;;6514.5;0.0
3;16500;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
3;16500;VOLCANIC_ROCK_VOUCHER_10250;28;18;;;;;29;18;;;;;28.5;0.0
3;16500;PICNIC_BASKET2;30063;1;30061;18;30060;18;30066;2;30067;34;;;30064.5;0.0
3;16500;PICNIC_BASKET1;58322;1;58318;2;58317;16;58327;2;58328;16;58329;18;58324.5;0.0
3;16500;VOLCANIC_ROCK_VOUCHER_10000;159;18;;;;;160;18;;;;;159.5;0.0
3;16500;DJEMBES;13302;53;;;;;13304;53;;;;;13303.0;0.0
3;16500;KELP;2041;1;2039;23;;;2042;2;2043;21;;;2041.5;0.0
3;16500;VOLCANIC_ROCK_VOUCHER_10500;2;18;;;;;3;18;;;;;2.5;0.0
3;16600;SQUID_INK;1847;29;;;;;1850;29;;;;;1848.5;0.0
3;16600;KELP;2039;29;;;;;2042;1;2043;28;;;2040.5;0.0
3;16600;VOLCANIC_ROCK_VOUCHER_10250;28;11;;;;;29;11;;;;;28.5;0.0
3;16600;CROISSANTS;4236;45;4235;74;;;4237;119;;;;;4236.5;0.0
3;16600;JAMS;6513;213;;;;;6514;3;6515;213;;;6513.5;0.0
3;16600;VOLCANIC_ROCK_VOUCHER_10000;160;11;;;;;161;11;;;;;160.5;0.0
3;16600;DJEMBES;13305;18;13304;43;;;13306;61;;;;;13305.5;0.0
3;16600;VOLCANIC_ROCK_VOUCHER_10500;2;11;;;;;3;11;;;;;2.5;0.0
3;16600;PICNIC_BASKET2;30063;1;30062;28;;;30068;1;30069;28;;;30065.5;0.0
3;16600;PICNIC_BASKET1;58321;1;58320;10;58319;18;58330;1;58331;10;58332;18;58325.5;0.0
3;16600;VOLCANIC_ROCK_VOUCHER_9750;391;11;;;;;392;11;;;;;391.5;0.0
3;16600;VOLCANIC_ROCK_VOUCHER_9500;639;11;;;;;640;11;;;;;639.5;0.0
3;16600;MAGNIFICENT_MACARONS;624;10;621;10;614;28;633;5;642;28;649;10;628.5;0.0
3;16600;RAINFOREST_RESIN;9992;30;;;;;10003;7;10008;30;;;9997.5;0.0
3;16600;VOLCANIC_ROCK;10138;179;;;;;10140;131;10141;48;;;10139.0;0.0
3;16700;VOLCANIC_ROCK_VOUCHER_9500;639;14;;;;;640;14;;;;;639.5;0.0
3;16700;PICNIC_BASKET2;30060;14;30059;23;;;30066;37;;;;;30063.0;0.0
3;16700;PICNIC_BASKET1;58327;1;58326;13;58325;23;58336;1;58337;13;58338;23;58331.5;0.0
3;16700;JAMS;6514;63;6513;179;;;6515;63;6516;179;;;6514.5;0.0
3;16700;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;0.0
3;16700;VOLCANIC_ROCK_VOUCHER_10250;28;14;;;;;29;14;;;;;28.5;0.0
3;16700;VOLCANIC_ROCK;10139;144;10138;78;;;10140;144;10141;78;;;10139.5;0.0
3;16700;VOLCANIC_ROCK_VOUCHER_10000;160;14;;;;;161;14;;;;;160.5;0.0
3;16700;SQUID_INK;1845;22;;;;;1846;10;1848;1;1849;21;1845.5;0.0
3;16700;DJEMBES;13305;53;;;;;13306;23;13307;30;;;13305.5;0.0
3;16700;KELP;2039;12;;;;;2042;22;;;;;2040.5;0.0
3;16700;VOLCANIC_ROCK_VOUCHER_10500;2;14;;;;;3;14;;;;;2.5;0.0
3;16700;CROISSANTS;4235;105;;;;;4237;105;;;;;4236.0;0.0
3;16700;MAGNIFICENT_MACARONS;621;14;619;13;612;21;630;7;640;21;646;13;625.5;0.0
3;16700;VOLCANIC_ROCK_VOUCHER_9750;390;14;;;;;391;14;;;;;390.5;0.0
3;16800;DJEMBES;13305;51;;;;;13306;51;;;;;13305.5;0.0
3;16800;VOLCANIC_ROCK;10142;117;10141;42;;;10144;159;;;;;10143.0;0.0
3;16800;VOLCANIC_ROCK_VOUCHER_10500;2;40;;;;;3;22;;;;;2.5;0.0
3;16800;SQUID_INK;1845;2;1844;24;;;1846;1;1848;26;;;1845.5;0.0
3;16800;VOLCANIC_ROCK_VOUCHER_9750;394;40;;;;;395;22;;;;;394.5;0.0
3;16800;PICNIC_BASKET1;58328;2;58327;20;58326;18;58337;2;58338;20;58339;18;58332.5;0.0
3;16800;PICNIC_BASKET2;30062;22;30061;18;;;30067;2;30068;38;;;30064.5;0.0
3;16800;CROISSANTS;4236;46;4235;70;;;4237;116;;;;;4236.5;0.0
3;16800;MAGNIFICENT_MACARONS;621;20;618;20;611;24;626;10;630;10;640;24;623.5;0.0
3;16800;VOLCANIC_ROCK_VOUCHER_9500;643;40;;;;;644;22;;;;;643.5;0.0
3;16800;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;0.0
3;16800;KELP;2039;26;;;;;2041;1;2042;26;;;2040.0;0.0
3;16800;VOLCANIC_ROCK_VOUCHER_10250;29;40;;;;;30;22;;;;;29.5;0.0
3;16800;JAMS;6514;70;6513;148;;;6515;70;6516;148;;;6514.5;0.0
3;16800;VOLCANIC_ROCK_VOUCHER_10000;165;40;;;;;166;22;;;;;165.5;0.0
3;16900;VOLCANIC_ROCK_VOUCHER_10250;29;17;;;;;30;17;;;;;29.5;0.0
3;16900;JAMS;6514;86;6513;153;;;6515;86;6516;153;;;6514.5;0.0
3;16900;CROISSANTS;4236;35;4235;86;;;4237;121;;;;;4236.5;0.0
3;16900;VOLCANIC_ROCK_VOUCHER_10500;2;17;;;;;3;17;;;;;2.5;0.0
3;16900;RAINFOREST_RESIN;10003;11;9992;29;;;10008;29;;;;;10005.5;0.0
3;16900;VOLCANIC_ROCK_VOUCHER_10000;165;17;;;;;166;17;;;;;165.5;0.0
3;16900;DJEMBES;13305;17;13304;46;;;13306;63;;;;;13305.5;0.0
3;16900;KELP;2041;1;2039;23;;;2042;23;;;;;2041.5;0.0
3;16900;MAGNIFICENT_MACARONS;619;14;617;17;610;23;628;7;638;23;644;17;623.5;0.0
3;16900;VOLCANIC_ROCK_VOUCHER_9750;396;17;;;;;397;17;;;;;396.5;0.0
3;16900;PICNIC_BASKET1;58330;34;;;;;58341;17;58342;17;;;58335.5;0.0
3;16900;PICNIC_BASKET2;30064;34;;;;;30070;17;30071;17;;;30067.0;0.0
3;16900;VOLCANIC_ROCK;10144;147;10143;64;;;10145;147;10146;64;;;10144.5;0.0
3;16900;VOLCANIC_ROCK_VOUCHER_9500;644;17;;;;;645;17;;;;;644.5;0.0
3;16900;SQUID_INK;1847;1;1845;23;;;1848;23;;;;;1847.5;0.0
3;17000;VOLCANIC_ROCK_VOUCHER_9750;;;;;;;400;5;401;12;;;400.0;0.0
3;17000;PICNIC_BASKET1;58332;1;58331;11;58330;16;58341;1;58342;11;58343;16;58336.5;0.0
3;17000;PICNIC_BASKET2;30068;12;30067;16;;;30073;1;30074;27;;;30070.5;0.0
3;17000;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
3;17000;MAGNIFICENT_MACARONS;617;16;615;11;608;23;626;8;636;23;642;11;621.5;0.0
3;17000;VOLCANIC_ROCK_VOUCHER_9500;;;;;;;648;5;649;12;;;648.0;0.0
3;17000;VOLCANIC_ROCK;10148;107;10147;40;;;10149;107;10150;40;;;10148.5;0.0
3;17000;SQUID_INK;1847;30;;;;;1850;24;;;;;1848.5;0.0
3;17000;VOLCANIC_ROCK_VOUCHER_10000;;;;;;;166;5;167;12;;;166.0;0.0
3;17000;KELP;2039;30;;;;;2042;24;;;;;2040.5;0.0
3;17000;VOLCANIC_ROCK_VOUCHER_10250;;;;;;;30;5;31;12;;;30.0;0.0
3;17000;CROISSANTS;4236;131;;;;;4237;131;;;;;4236.5;0.0
3;17000;JAMS;6514;80;6513;118;;;6515;198;;;;;6514.5;0.0
3;17000;DJEMBES;13306;55;;;;;13307;16;13308;39;;;13306.5;0.0
3;17000;VOLCANIC_ROCK_VOUCHER_10500;;;;;;;2;5;3;12;;;2.0;0.0
3;17100;VOLCANIC_ROCK;10148;123;10147;59;;;10150;182;;;;;10149.0;0.0
3;17100;VOLCANIC_ROCK_VOUCHER_10500;2;13;;;;;3;13;;;;;2.5;0.0
3;17100;SQUID_INK;1846;29;;;;;1849;29;;;;;1847.5;0.0
3;17100;VOLCANIC_ROCK_VOUCHER_10000;169;13;;;;;170;13;;;;;169.5;0.0
3;17100;DJEMBES;13307;70;;;;;13308;70;;;;;13307.5;0.0
3;17100;KELP;2039;29;;;;;2042;29;;;;;2040.5;0.0
3;17100;CROISSANTS;4236;135;;;;;4237;135;;;;;4236.5;0.0
3;17100;MAGNIFICENT_MACARONS;623;20;620;13;613;29;632;10;641;29;648;13;627.5;0.0
3;17100;VOLCANIC_ROCK_VOUCHER_9750;400;13;;;;;401;13;;;;;400.5;0.0
3;17100;PICNIC_BASKET1;58334;13;58333;27;;;58345;13;58346;27;;;58339.5;0.0
3;17100;PICNIC_BASKET2;30070;13;30069;27;;;30076;40;;;;;30073.0;0.0
3;17100;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;0.0
3;17100;VOLCANIC_ROCK_VOUCHER_9500;649;13;;;;;650;13;;;;;649.5;0.0
3;17100;VOLCANIC_ROCK_VOUCHER_10250;31;13;;;;;32;13;;;;;31.5;0.0
3;17100;JAMS;6514;94;6513;121;;;6515;94;6516;121;;;6514.5;0.0
3;17200;VOLCANIC_ROCK_VOUCHER_10000;170;10;169;14;;;171;14;;;;;170.5;0.0
3;17200;KELP;2039;30;;;;;2042;30;;;;;2040.5;0.0
3;17200;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
